ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2020-02-13,09:14,10.725,10.725,10.71,10.71,12495,10
"FR0000120172","CAR","CARREFOUR S.A. INH.EO 2,5","Common stock","EUR",2505165,2020-02-13,09:14,15.585,15.585,15.585,15.585,2324,2
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2020-02-13,09:14,40,40,39.99,39.99,239,3
"DE0005493365","HYQ","HYPOPORT AG  NA O.N.","Common stock","EUR",2504941,2020-02-13,09:14,360.5,360.5,360.5,360.5,5,1
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2020-02-13,09:14,72.8,72.8,72.8,72.8,557,3
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2020-02-13,09:14,40.87,40.87,40.845,40.845,233,3
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2020-02-13,09:14,43.325,43.325,43.305,43.305,5060,9
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2020-02-13,09:14,32.88,32.9,32.88,32.9,5652,17
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2020-02-13,09:14,6.14,6.142,6.136,6.136,79875,75
"IE00BP3QZ601","IS3Q","ISHSIV-E.MSCI W.QU.F.DL A","ETF","EUR",2505470,2020-02-13,09:14,38.91,38.91,38.91,38.91,40,1
"DE000A0H08S0","EXV9","ISH.S.EU.600 T+L U.ETF A.","ETF","EUR",2504335,2020-02-13,09:14,24.895,24.895,24.895,24.895,750,3
"LU1900068914","LCHI","MUL-L.CHIN.ENT. EOA","ETF","EUR",3867864,2020-02-13,09:14,151.14,151.14,151.14,151.14,215,1
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2020-02-13,09:14,29.14,29.18,29.14,29.18,17538,25
"US57636Q1040","M4I","MASTERCARD INC.A DL-,0001","Common stock","EUR",2506524,2020-02-13,09:14,305.15,305.15,305.15,305.15,40,1
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2020-02-13,09:14,71.45,71.5,71.45,71.5,325,2
"US02079K1079","ABEC","ALPHABET INC.CL C DL-,001","Common stock","EUR",2506423,2020-02-13,09:14,1388.4,1388.4,1388.4,1388.4,3,1
"DE0007203705","SHF","SNP SCHNEID.-NEUREIT.O.N.","Common stock","EUR",2505083,2020-02-13,09:14,72,72.2,72,72.2,157,3
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2020-02-13,09:14,137.5,137.5,137.5,137.5,24,1
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2020-02-13,09:14,15.416,15.42,15.412,15.416,7885,14
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2020-02-13,09:14,42.69,42.69,42.67,42.67,473,6
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2020-02-13,09:14,66.28,66.28,66.27,66.27,113,2
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2020-02-13,09:14,22.82,22.835,22.805,22.81,11785,26
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2020-02-13,09:14,92.44,92.44,92.43,92.43,78,2
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2020-02-13,09:14,6.74,6.74,6.74,6.74,500,1
"DK0010268606","VWS","VESTAS WIND SYST. NAM.DK1","Common stock","EUR",2505138,2020-02-13,09:14,93.8,93.8,93.8,93.8,34,1
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2020-02-13,09:14,8.82,8.82,8.82,8.82,204,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2020-02-13,09:14,52.7,52.7,52.68,52.7,5137,11
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2020-02-13,09:14,50.35,50.35,50.35,50.35,200,1
"FR0000133308","FTE","ORANGE INH.          EO 4","Common stock","EUR",2505187,2020-02-13,09:14,13.15,13.15,13.15,13.15,1500,1
"LU0533033667","LYPG","MUL-LYX.MSCI W.ITTRUE AEO","ETF","EUR",2506011,2020-02-13,09:14,353.65,353.65,353.65,353.65,31,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2020-02-13,09:14,1969.6,1970,1968.4,1968.4,26,3
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2020-02-13,09:14,65.55,65.55,65.55,65.55,31,1
"NL0000303709","AEND","AEGON NV (DEMAT.)   EO-12","Common stock","EUR",2506259,2020-02-13,09:14,3.615,3.615,3.615,3.615,1500,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2020-02-13,09:14,64.86,64.86,64.82,64.82,1232,10
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2020-02-13,09:14,49.65,49.68,49.64,49.68,242,6
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2020-02-13,09:14,41.38,41.38,41.38,41.38,293,3
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2020-02-13,09:14,143.25,143.25,143.15,143.15,2550,10
"IE00BD1F4N50","QDVA","ISHSIV-E.MSCI USA M.F.DLA","ETF","EUR",2505411,2020-02-13,09:14,8.444,8.444,8.444,8.444,775,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2020-02-13,09:14,30.92,30.92,30.92,30.92,47,1
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2020-02-13,09:14,58.7,58.7,58.7,58.7,29,1
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2020-02-13,09:14,29.32,29.32,29.31,29.32,551,9
"DE000A254211","ISHA","INTERSHOP COMM.  KONV.","Common stock","EUR",4781675,2020-02-13,09:14,2.2,2.2,2.15,2.15,803,2
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2020-02-13,09:14,126.52,126.56,126.52,126.56,743,11
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2020-02-13,09:14,20.54,20.54,20.54,20.54,60,1
"IE00B5MTWY73","SC0W","IM-I.STOXX 600 OPT.RES. A","ETF","EUR",2505697,2020-02-13,09:14,363.65,363.65,363.65,363.65,5,1
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2020-02-13,09:14,63,63,63,63,200,1
"DE0006289382","EXI2","IS.DJ GLOB.TITAN.50 U.ETF","ETF","EUR",2505029,2020-02-13,09:14,46.555,46.555,46.555,46.555,30,1
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2020-02-13,09:14,48.57,48.57,48.535,48.535,1663,8
"DE000A0D8Q49","EXX5","IS.DJ U.S.SELEC.DIV.U.ETF","ETF","EUR",2504295,2020-02-13,09:14,69.27,69.27,69.27,69.27,20,1
"IE00BKM4GZ66","IS3N","IS C.MSCI EMIMI U.ETF DLA","ETF","EUR",2505427,2020-02-13,09:14,27.478,27.478,27.478,27.478,3,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2020-02-13,09:14,11.465,11.465,11.4,11.445,7984,11
"DE000A1681X5","SNG","SINGULUS TECHNOL. EO 1","Common stock","EUR",2504610,2020-02-13,09:14,5.59,5.59,5.59,5.59,50,1
"DE000A2N5XA8","EMQQ","HANETF-EM.EMI+E.EO ACC.DZ","ETF","EUR",3501715,2020-02-13,09:14,10.048,10.048,10.018,10.018,1125,2
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2020-02-13,09:14,114.05,114.15,114.05,114.15,340,5
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2020-02-13,09:14,49.72,49.72,49.7,49.7,100,4
"IE00BF2B0L69","FLXD","FRAN.LIB.Q EU DIV.UC. EOD","ETF","EUR",2644569,2020-02-13,09:14,26.09,26.09,26.09,26.09,190,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2020-02-13,09:14,100.65,100.65,100.15,100.2,729,13
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2020-02-13,09:14,23.28,23.28,23.28,23.28,879,2
"DE000A0Z1JH9","PSAN","PSI SOFTWARE AG NA O.N.","Common stock","EUR",2504435,2020-02-13,09:14,21.2,21.2,21.2,21.2,49,1
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2020-02-13,09:14,8.59,8.59,8.59,8.59,517,1
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2020-02-13,09:14,24.78,24.78,24.78,24.78,80,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2020-02-13,09:14,33.3,33.3,33.3,33.3,10,1
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2020-02-13,09:14,105.1,105.1,105.05,105.05,491,6
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2020-02-13,09:14,63.12,63.13,63.12,63.12,1991,10
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2020-02-13,09:14,64.4,64.4,64.4,64.4,295,2
"LU0603942888","C005","COMSTAGE-SDAX UCITS ETF I","ETF","EUR",2506023,2020-02-13,09:14,115.92,115.92,115.92,115.92,216,1
"DE000A1A6V48","KSC","KPS AG NA O.N.","Common stock","EUR",2504441,2020-02-13,09:14,8.47,8.47,8.47,8.47,109,3
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2020-02-13,09:14,93.88,93.9,93.88,93.9,513,6
"DE0005664809","EVT","EVOTEC SE  INH O.N.","Common stock","EUR",2504963,2020-02-13,09:14,26.17,26.17,26.17,26.17,500,1
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2020-02-13,09:14,66.6,66.6,66.6,66.6,603,4
"NL0012044747","SAE","SHOP APOTHEKE EUROPE INH.","Common stock","EUR",2506271,2020-02-13,09:14,47,47,47,47,401,2
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2020-02-13,09:14,23.46,23.475,23.46,23.475,368,6
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2020-02-13,09:14,279.2,279.2,279,279.1,233,8
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2020-02-13,09:14,57.92,57.94,57.92,57.94,503,7
"DE0005104400","AOF","ATOSS SOFTWARE AG","Common stock","EUR",2504882,2020-02-13,09:14,173,173.5,173,173.5,37,2
"DE0006636681","VQT","VA-Q-TEC AG NA O.N.","Common stock","EUR",2505056,2020-02-13,09:14,12.5,12.5,12.5,12.5,506,3
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2020-02-13,09:14,16.73,16.73,16.73,16.73,885,2
"DE000A0H08G5","EXH2","IS.S.E.600 FIN.S.U.ETF A.","ETF","EUR",2504325,2020-02-13,09:14,60.35,60.35,60.35,60.35,391,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2020-02-13,09:14,228.85,228.9,228.85,228.85,500,8
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2020-02-13,09:14,73.48,73.5,73.48,73.5,1313,5
"DE0007236101","SIE","SIEMENS AG  NA O.N.","Common stock","EUR",2505088,2020-02-13,09:14,108.82,108.82,108.8,108.82,1012,8
"DE000A0H08L5","EXH6","IS.S.E.600 MEDIA U.ETF A.","ETF","EUR",2504329,2020-02-13,09:14,28.745,28.745,28.745,28.745,253,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2020-02-13,09:14,33.195,33.2,33.19,33.195,6475,15
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2020-02-13,09:14,39.15,39.15,39.14,39.15,629,3
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2020-02-13,09:14,26.26,26.26,26.25,26.25,107,2
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2020-02-13,09:14,3.986,3.988,3.9855,3.988,6708,4
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2020-02-13,09:14,68.3,68.32,68.3,68.3,95,3
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2020-02-13,09:14,62.8,62.8,62.8,62.8,110,1
"DE000A2E4K43","DHER","DELIVERY HERO SE NA O.N.","Common stock","EUR",2518798,2020-02-13,09:14,80.68,80.72,80.68,80.72,405,6
"IE00B4L5ZY03","EUNS","ISHSIII-EO CBX-F1-5YR EOD","ETF","EUR",2505658,2020-02-13,09:14,111.125,111.125,111.125,111.125,180,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2020-02-13,09:14,12.285,12.285,12.28,12.28,492,2
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2020-02-13,09:15,6.136,6.14,6.128,6.13,82900,53
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2020-02-13,09:15,47.38,47.41,47.38,47.38,1258,13
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2020-02-13,09:15,61,61,61,61,18,1
"US1101221083","BRM","BRISTOL-MYERS SQUIBBDL-10","Common stock","EUR",2506451,2020-02-13,09:15,61.11,61.11,61.1,61.1,459,4
"LU0839027447","XDJP","XTR.NIKKEI 225 1D","ETF","EUR",2506063,2020-02-13,09:15,20.58,20.58,20.58,20.58,885,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2020-02-13,09:15,172.85,172.85,172.85,172.85,11,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2020-02-13,09:15,1970,1970,1968.4,1968.4,19,3
"IE00B6YX5D40","SPYD","SPDR S+P US D.ARIST.ETF D","ETF","EUR",2505748,2020-02-13,09:15,54.97,54.97,54.97,54.97,200,1
"LU1310477036","AH50","XTR.HARV.FTSE CH.A-H50 1D","ETF","EUR",2506151,2020-02-13,09:15,27.25,27.25,27.25,27.25,271,1
"IE00B0M62X26","IBCI","IS EO I.L.GO.BD U.ETF EOA","ETF","EUR",2505571,2020-02-13,09:15,222.84,222.91,222.76,222.76,513,4
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2020-02-13,09:15,14.22,14.24,14.22,14.24,500,2
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2020-02-13,09:15,137.52,137.52,137.52,137.52,70,1
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2020-02-13,09:15,33.54,33.76,33.54,33.76,913,6
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2020-02-13,09:15,126.56,126.56,126.56,126.56,1162,7
"LU1681047236","V50A","AIS-AM.EUR.STX50 EOC","ETF","EUR",2993649,2020-02-13,09:15,85.57,85.57,85.57,85.57,26,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2020-02-13,09:15,20.55,20.55,20.53,20.53,1585,7
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2020-02-13,09:15,10.958,10.958,10.954,10.956,5050,7
"DE000A0KRJT2","OD7B","WITR COM.SEC.DZ06/UN.COFF","ETC","EUR",2504358,2020-02-13,09:15,0.6615,0.6615,0.6615,0.6615,79693,1
"DE0005104400","AOF","ATOSS SOFTWARE AG","Common stock","EUR",2504882,2020-02-13,09:15,173.5,173.5,173.5,173.5,60,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2020-02-13,09:15,9.94,9.943,9.937,9.937,35768,24
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2020-02-13,09:15,64.32,64.32,64.26,64.26,384,6
"IE00BZ12WP82","LIN","LINDE PLC        EO 0,001","Common stock","EUR",3553182,2020-02-13,09:15,198.05,198.1,198.05,198.1,360,4
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2020-02-13,09:15,11.26,11.26,11.26,11.26,44,2
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2020-02-13,09:15,4.284,4.29,4.284,4.29,760,4
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2020-02-13,09:15,153.1,153.1,153.1,153.1,138,2
"LU0274211480","DBXD","XTR.DAX 1C","ETF","EUR",2504269,2020-02-13,09:15,131.82,131.82,131.82,131.82,140,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2020-02-13,09:15,143.15,143.15,143.05,143.1,588,8
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2020-02-13,09:15,48.53,48.54,48.52,48.54,795,10
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2020-02-13,09:15,15.44,15.44,15.44,15.44,624,1
"DE000A0H08J9","EXH4","IS.S.E.600 I.G+S.U.ETF A.","ETF","EUR",2504327,2020-02-13,09:15,62.63,62.63,62.63,62.63,300,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2020-02-13,09:15,57.96,57.96,57.96,57.96,535,4
"DE000TCAG172","TC1","TELE COLUMBUS AG NA O.N.","Common stock","EUR",2504853,2020-02-13,09:15,3.426,3.426,3.426,3.426,420,1
"LU0533033667","LYPG","MUL-LYX.MSCI W.ITTRUE AEO","ETF","EUR",2506011,2020-02-13,09:15,353.95,353.95,353.95,353.95,4,1
"LU0322252924","DXS7","XTR.FTSE VIETNAM SWAP 1C","ETF","EUR",2505881,2020-02-13,09:15,26.75,26.815,26.75,26.815,560,2
"US5949181045","MSF","MICROSOFT    DL-,00000625","Common stock","EUR",2506530,2020-02-13,09:15,168.4,168.4,168.4,168.4,6,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2020-02-13,09:15,122.05,122.05,122,122,499,3
"IE00B43HR379","QDVG","ISHSV-S+P500H.CA.SECT.DLA","ETF","EUR",2505674,2020-02-13,09:15,7.074,7.074,7.074,7.074,113,1
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2020-02-13,09:15,29.2,29.2,29.18,29.18,26160,23
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2020-02-13,09:15,24.78,24.78,24.76,24.76,2243,4
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2020-02-13,09:15,89.8,89.9,89.7,89.9,434,10
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2020-02-13,09:15,6.736,6.736,6.736,6.736,10,1
"DE000A2NB601","JEN","JENOPTIK AG  NA O.N.","Common stock","EUR",3417691,2020-02-13,09:15,27.4,27.42,27.4,27.42,335,3
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2020-02-13,09:15,12.045,12.045,12.035,12.035,3357,5
"US02209S1033","PHM7","ALTRIA GRP INC.   DL-,333","Common stock","EUR",2506426,2020-02-13,09:15,41.635,41.695,41.635,41.695,2500,4
"LU0292097234","DBXX","XTR.FTSE 100 INCOME 1D","ETF","EUR",2505845,2020-02-13,09:15,9.36,9.36,9.36,9.36,111,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2020-02-13,09:15,42.64,42.64,42.62,42.64,503,5
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2020-02-13,09:15,687.6,687.6,687.6,687.6,3,1
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2020-02-13,09:15,73.48,73.48,73.48,73.48,250,1
"US0079031078","AMD","ADVANCED MIC.DEV.  DL-,01","Common stock","EUR",2506418,2020-02-13,09:15,48.85,48.85,48.85,48.85,200,1
"IE00B0M63730","IQQF","IS MSCI AC FEXJ.U.ETF DLD","ETF","EUR",2505578,2020-02-13,09:15,52.11,52.11,52.11,52.11,820,1
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2020-02-13,09:15,114.1,114.1,114.1,114.1,4,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2020-02-13,09:15,2.592,2.592,2.592,2.592,1266,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2020-02-13,09:15,44.38,44.4,44.38,44.4,739,5
"GB00B24CGK77","3RB","RECKITT BENCK.GRP LS -,10","Common stock","EUR",2505366,2020-02-13,09:15,76,76,75.95,75.95,281,5
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2020-02-13,09:15,8.592,8.592,8.59,8.59,2867,3
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2020-02-13,09:15,11.43,11.43,11.405,11.405,2273,6
"DE000A0LAUP1","CE2","CROPENERGIES AG","Common stock","EUR",2504376,2020-02-13,09:15,10.3,10.3,10.3,10.3,1,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2020-02-13,09:15,11.365,11.375,11.365,11.37,5302,8
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2020-02-13,09:15,42.34,42.34,42.34,42.34,39,1
"LU0476289540","D5BH","XTR.MSCI CANADA 1C","ETF","EUR",2505973,2020-02-13,09:15,53.41,53.41,53.41,53.41,85,1
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C","ETF","EUR",2504270,2020-02-13,09:15,18.23,18.23,18.23,18.23,1000,2
"NL0012044747","SAE","SHOP APOTHEKE EUROPE INH.","Common stock","EUR",2506271,2020-02-13,09:15,46.95,47,46.9,47,509,5
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2020-02-13,09:15,15.416,15.418,15.412,15.418,21530,23
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2020-02-13,09:15,10.715,10.715,10.71,10.71,2470,9
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2020-02-13,09:15,0.1097,0.1114,0.1097,0.1114,231000,12
"LU0838780707","XDUK","XTR.FTSE 100 1C","ETF","EUR",2506062,2020-02-13,09:15,11.44,11.44,11.44,11.44,8700,2
"DE0007236101","SIE","SIEMENS AG  NA O.N.","Common stock","EUR",2505088,2020-02-13,09:15,108.8,108.8,108.78,108.78,2662,11
"LU0322253906","DX2J","XTR.MSCI EUROPE S.CAP 1C","ETF","EUR",2505884,2020-02-13,09:15,50,50,50,50,60,1
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2020-02-13,09:15,39.13,39.13,39.12,39.12,328,3
"DE000A2N4H07","WEW","WESTWING GROUP  INH. O.N.","Common stock","EUR",3490682,2020-02-13,09:15,4.0195,4.0195,4,4,1035,2
"DE0005137004","QSC","QSC AG NA O.N.","Common stock","EUR",2504887,2020-02-13,09:15,1.278,1.278,1.278,1.278,259,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2020-02-13,09:15,228.85,228.9,228.85,228.9,1409,12
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2020-02-13,09:15,26.25,26.25,26.25,26.25,9,1
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2020-02-13,09:15,23.26,23.26,23.24,23.24,450,2
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2020-02-13,09:15,110.8,110.8,110.7,110.7,86,2
"DE0005654933","EIN3","EINHELL GERMANY VZO O.N.","Common stock","EUR",2504961,2020-02-13,09:15,56,56,56,56,95,1
"DE0005407506","CEV","CENTROTEC SE  INH O.N.","Common stock","EUR",2504926,2020-02-13,09:15,17.54,17.54,17.54,17.54,278,4
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2020-02-13,09:15,92.46,92.46,92.46,92.46,3,1
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2020-02-13,09:15,29.32,29.33,29.31,29.31,574,3
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2020-02-13,09:15,50.35,50.35,50.35,50.35,468,2
"LU1681044480","AMEA","AIS-AM.MSCI EM A. EOC","ETF","EUR",3089131,2020-02-13,09:15,32.27,32.27,32.27,32.27,175,1
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2020-02-13,09:15,3.9855,3.9855,3.9855,3.9855,575,4
"FR0000120172","CAR","CARREFOUR S.A. INH.EO 2,5","Common stock","EUR",2505165,2020-02-13,09:15,15.585,15.585,15.585,15.585,1319,2
"IT0005239360","CRIN","UNICREDIT","Common stock","EUR",2505810,2020-02-13,09:15,13.912,13.912,13.912,13.912,500,1
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2020-02-13,09:15,297.95,297.95,297.95,297.95,4,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2020-02-13,09:15,33.205,33.205,33.195,33.205,2038,8
"DE000A0Z23G6","LOUD","DEAG DT.ENTERTAINM. O.N.","Common stock","EUR",2504439,2020-02-13,09:15,5.9,5.9,5.9,5.9,205,1
"FR0010524777","LYM9","LYXOR NEW ENERGY UC.ETF D","ETF","EUR",2505247,2020-02-13,09:15,31.3,31.31,31.3,31.31,47,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2020-02-13,09:15,46.53,46.53,46.53,46.53,200,1
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2020-02-13,09:15,16.72,16.72,16.72,16.72,168,1
"IE00BQQP9H09","GMVM","VE VECT.MRN.US WDE MOAT A","ETF","EUR",2505481,2020-02-13,09:15,37.27,37.27,37.27,37.27,268,1
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2020-02-13,09:15,77.28,77.28,77.25,77.26,2812,14
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2020-02-13,09:15,47.14,47.14,47.14,47.14,134,2
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2020-02-13,09:15,111.4,111.4,111.4,111.4,258,4
"IE0032523478","IBCS","ISHS-EO C.BD L.C.U.ETFEOD","ETF","EUR",2505800,2020-02-13,09:15,140.87,140.87,140.87,140.87,200,1
"DE000ETFL227","EL4W","DK DB EUROG.GER.MONEYM.","ETF","EUR",2504700,2020-02-13,09:15,70.9905,70.9905,70.9905,70.9905,296,1
